TRX_DATE,NET_SALES
1/16/2018,9184.17
1/4/2018,38275.27
9/19/2016,5607
11/18/2015,456
5/25/2017,270
5/18/2016,264
6/8/2016,2254.67
7/27/2015,3834
5/26/2016,2520
12/4/2015,2516
3/10/2016,527
5/30/2015,1347
9/27/2017,1016.92
8/20/2018,1448.45
5/16/2016,942
4/4/2019,426.65
11/17/2015,50
10/18/2016,555
12/30/2019,998.66
8/4/2017,31.9
7/9/2019,769.6
8/21/2017,17504.94
4/5/2017,103.6
2/17/2016,4939
7/6/2017,2136.25
5/14/2015,89.7
12/13/2018,212.46
5/5/2015,455.86
11/25/2017,22166.31
8/13/2019,9951.41
8/8/2016,6471
7/27/2017,659.9
12/27/2016,4118
12/29/2015,71.48
4/5/2018,4034.61
3/18/2016,15
10/25/2019,499.95
12/24/2015,3594.25
8/3/2016,2761.45
12/20/2019,0
5/4/2015,44
10/4/2016,1465.67
9/9/2019,702.91
5/13/2016,759.5
8/23/2018,79.75
9/6/2019,15.95
8/2/2016,4372
12/19/2015,699
9/27/2017,518.9
12/1/2019,0
11/2/2018,48.06
6/2/2015,1530
8/20/2019,679.7
2/22/2018,84.14
11/28/2018,634.18
12/14/2016,14578
4/16/2019,2124.8
1/13/2016,649
9/13/2016,154
12/23/2015,16.95
5/30/2018,15.95
3/18/2019,1739
3/29/2016,108
12/6/2017,2325.2
10/2/2019,25.9
8/30/2016,616
11/14/2019,239.19
8/16/2016,1121
1/12/2016,2689.35
3/28/2017,100.91
9/3/2015,0
3/1/2019,199.71
11/22/2017,1058.7
11/9/2016,198
9/11/2015,1125
2/17/2016,30
12/11/2018,699.9
9/27/2018,19.95
7/1/2016,946
12/19/2018,19.95
8/28/2015,2294.25
9/28/2015,4734
1/12/2016,449
6/14/2017,25.9
7/14/2017,2969.51
9/10/2019,77.7
12/8/2018,2749.75
3/6/2018,520.31
12/13/2017,869.86
6/14/2019,145
11/2/2015,3980
3/4/2017,1139.85
12/15/2018,2276.61
11/27/2017,159.95
12/3/2019,239.6
11/28/2018,297.05
9/4/2015,13300
12/18/2018,4726.56
12/19/2015,120
1/16/2017,399
4/5/2016,1504.2
4/28/2015,1298
11/23/2015,34.75
6/10/2019,364.85
12/5/2019,312.98
6/28/2018,1487.86
12/6/2018,383.88
10/18/2017,2999.5
1/29/2016,0.42
6/17/2019,12.95
9/24/2019,362.6
11/30/2017,14038.7
7/16/2015,8531
7/7/2018,1219.65
2/3/2018,3069.11
7/15/2015,2245
5/2/2018,256.21
5/15/2018,229.9
4/17/2019,739.91
7/27/2016,586
12/27/2018,1799.85
1/11/2019,659.91
10/18/2017,-3.55E-15
4/8/2017,299.95
10/10/2016,11980
12/28/2015,1353.75
3/31/2017,1829.7
9/20/2017,249.95
9/7/2017,142.45
8/24/2018,719.9
7/20/2018,1455.86
6/22/2015,90
5/17/2016,116
9/8/2016,1822
1/25/2017,60.95
12/17/2019,1208.47
6/28/2018,1883.25
12/20/2017,37898.94
2/6/2018,2169.77
12/7/2016,780
11/13/2019,703.7
6/19/2018,2527.76
6/13/2016,1943
1/6/2017,15953.75
1/20/2016,14117
4/9/2018,0
8/5/2016,1043
11/26/2019,10721.49
6/30/2017,0
5/1/2018,1610.38
4/5/2018,56.81
12/1/2016,1784
9/3/2015,375
2/13/2019,9378.25
12/3/2015,8469.3
3/9/2018,49.75
11/25/2015,12834.15
3/2/2016,24
8/10/2018,15.95
2/23/2018,1220.81
3/13/2018,4812.11
2/7/2017,0
1/11/2019,3289.5
12/27/2019,118.15
10/24/2017,219.9
7/17/2019,839.85
7/11/2017,2249.65
5/30/2019,2555.66
12/28/2018,929.85
8/3/2016,11980
12/3/2016,8756
12/12/2018,1337.57
8/2/2017,0
11/10/2015,3736.75
11/27/2018,329.95
3/10/2017,19133.95
7/12/2016,4251
3/28/2016,0
8/13/2018,2519.65
6/2/2015,149
12/19/2015,19837.5
12/4/2018,31.9
12/18/2015,747
5/7/2015,1058
12/8/2016,2079
6/25/2016,1428
7/20/2018,16.95
7/25/2019,1004.11
4/6/2016,898
3/22/2016,3174
6/20/2017,106.5
9/8/2016,3318
9/21/2017,770.65
5/14/2019,4419.6
11/14/2018,231.43
10/16/2019,14832.01
9/20/2016,1261.19
5/22/2019,1239.86
7/14/2017,519.95
4/15/2016,658
5/23/2016,426
5/3/2018,56.8
9/13/2019,1009.9
7/1/2016,20
2/2/2018,1256.85
12/12/2015,14245
9/19/2018,207.2
9/21/2015,1190
4/17/2015,132.05
8/7/2017,6098.5
8/3/2015,15
4/10/2018,183.96
12/30/2019,2914.87
2/13/2018,31.9
10/16/2017,15.95
5/20/2019,47.85
4/19/2017,0
4/16/2019,2286.7
6/28/2019,25.9
3/29/2019,1059.55
6/9/2016,1298
9/13/2017,2182.31
9/16/2017,5448
12/13/2019,1599.8
10/13/2018,467.95
4/10/2019,3439.71
5/15/2015,648
3/14/2019,265.06
6/10/2019,1047.95
4/22/2019,1264.26
10/23/2018,50.14
5/24/2019,99.95
4/10/2019,31.9
12/30/2019,954.9
3/27/2019,1763.8
11/11/2019,1694.85
2/16/2016,477
8/10/2017,2847.42
6/24/2015,6264.05
9/7/2016,2225.5
6/28/2019,2177.67
6/23/2015,357
7/24/2018,150.95
3/7/2019,8183.51
5/11/2016,0
10/5/2018,370.81
9/27/2018,2017.9
8/6/2019,77.7
9/3/2019,315.17
6/18/2017,75
7/24/2018,22.95
12/12/2015,0
6/5/2019,4844.17
10/6/2017,17.96
9/14/2018,25.9
12/8/2016,5681
6/24/2019,19.95
5/9/2016,214.46
2/11/2016,9541
11/28/2018,799.9
9/13/2017,899.85
9/16/2015,299
3/9/2019,1859.65
6/13/2017,1244.79
4/3/2018,2377.81
9/20/2018,1712.26
10/17/2017,519.95
5/9/2019,1594.86
4/17/2018,19.95
2/13/2018,2049.7
2/14/2019,74.95
9/29/2017,12.95
4/29/2019,0
8/21/2017,6640.79
2/21/2017,70.7
4/3/2019,1189.8
5/20/2016,1855
11/15/2018,244.9
12/12/2015,2394
11/12/2015,5033
1/23/2016,20383.5
1/23/2018,518.85
10/4/2016,664.4
7/28/2016,448
2/7/2019,15.95
2/25/2019,759.9
2/24/2016,6921
3/16/2017,1063.66
4/23/2019,59.85
11/19/2016,496
9/19/2017,139.65
5/16/2019,219.2
8/1/2017,0
3/9/2018,554.07
7/21/2017,16850.74
1/16/2017,3003
5/17/2018,79.6
9/8/2017,1411.5
8/25/2015,9646
3/5/2019,75.76
4/26/2018,2134.11
4/13/2017,1398.5
3/22/2019,0
2/29/2016,132
9/26/2015,15725
2/10/2017,144.4
1/30/2018,1409.45
9/17/2015,270
4/3/2018,470.33
4/20/2018,787.51
5/30/2019,3104.66
11/10/2015,120
11/29/2019,589.7
4/26/2019,159.7
4/27/2018,7123.84
6/18/2019,1973.11
4/7/2017,99
11/4/2016,0
3/29/2019,0
8/3/2016,670.5
8/12/2016,519
7/11/2019,59.85
8/22/2017,224.1
8/25/2016,1245
8/30/2019,1909.7
10/3/2018,72.02
5/23/2017,1833.36
9/7/2018,129.5
9/12/2017,834.66
9/25/2015,1369
11/8/2019,169.95
1/11/2017,30
11/21/2017,449.95
2/1/2017,2348.25
6/19/2019,3059.75
8/22/2017,8578.67
2/8/2019,4234.99
12/11/2018,283.13
3/5/2019,51.8
4/19/2018,2739.65
12/16/2019,2209.65
12/2/2019,1199.85
9/9/2016,90
8/27/2019,299.85
4/26/2018,64.75
12/12/2015,1298
4/26/2017,3299.45
4/19/2017,4059.65
3/9/2019,1214.76
7/12/2018,1189.65
11/23/2016,18409
12/8/2015,5661
9/10/2019,1310.33
5/15/2015,59.8
11/26/2018,399.95
3/17/2016,337.08
1/10/2017,0
8/29/2017,2105.62
5/2/2019,56.9
6/29/2017,87.6
12/17/2019,2147.16
3/6/2017,838.17
10/24/2018,776.41
3/25/2017,319.9
11/22/2016,99
10/18/2019,71.88
12/14/2019,1049.9
3/30/2017,15.95
12/4/2019,10393
7/12/2017,450
11/9/2015,2245
5/7/2018,937.61
6/2/2015,568.5
3/29/2019,8320.43
5/14/2018,964.86
6/13/2016,477
7/5/2018,1575.75
10/3/2016,60
11/1/2017,449.95
6/28/2018,-3.55E-15
1/13/2017,4277
11/1/2018,120.86
9/18/2018,21.9
10/18/2019,69.95
7/30/2019,124.55
11/2/2016,437
5/11/2016,99.75
11/5/2018,10798.2
11/2/2015,598
7/24/2019,128.9
11/10/2016,41.7
9/23/2015,417
10/13/2015,9870
10/4/2017,602.94
5/11/2017,2759.66
7/1/2019,1289.75
1/23/2016,95.73
4/28/2015,269.5
7/3/2017,1419.45
4/5/2019,104.64
11/21/2016,99
7/16/2019,999.9
12/27/2017,3589.42
8/21/2017,3396.61
6/1/2015,194.35
8/8/2016,199
7/17/2018,146.75
10/9/2015,2482
4/3/2018,472.65
9/13/2016,2569
10/10/2018,459.76
7/28/2017,759.9
7/11/2019,0
9/30/2016,0
5/10/2017,284.9
6/21/2016,1732.63
6/12/2019,727.7
2/26/2016,12618
8/22/2016,6823
12/29/2015,11072.75
7/17/2015,28902
3/28/2017,12794.05
8/10/2015,130
10/27/2016,2294
9/7/2018,698.74
12/29/2016,0
1/16/2017,612
5/18/2015,57
5/18/2017,145.95
9/2/2016,358.2
5/25/2016,60
10/11/2016,0
11/17/2015,204
10/8/2019,4046.62
8/23/2018,2639.45
1/29/2019,3976.91
10/15/2015,6134
8/1/2019,1691.06
8/19/2019,14757.47
11/19/2015,3177.15
12/4/2018,236.61
3/20/2017,139.75
1/15/2016,1259
12/16/2017,-7.11E-15
2/10/2016,3386
6/1/2015,239.4
7/27/2016,5920
11/22/2019,289.95
7/19/2019,180.7
9/3/2019,1158.55
4/26/2017,721.9
11/8/2019,1959.65
8/18/2016,38
6/6/2018,149
5/9/2016,504
12/23/2015,2733
11/9/2015,0
1/21/2016,4661.6
12/30/2015,17.41
7/6/2015,410
11/21/2018,159.95
4/28/2016,22
10/17/2017,0
5/10/2019,1528.05
9/18/2015,270
8/17/2018,0
3/27/2019,12541.67
10/25/2019,181.3
9/8/2015,16038
4/2/2018,0
6/14/2017,1295.71
10/10/2016,111.2
12/15/2016,8981.25
12/20/2017,4604.3
1/30/2019,8328.75
12/7/2019,2749.75
4/8/2015,0
9/15/2017,15.95
8/6/2018,463.8
8/3/2018,50.51
11/1/2018,0
11/2/2018,0
11/29/2017,0
5/18/2018,1026.61
8/1/2019,-3.41E-13
6/28/2019,1734.86
4/16/2015,634
3/8/2019,819.5
10/10/2019,264.62
10/19/2017,111.2
10/11/2019,1709.86
3/9/2018,671.76
8/31/2018,0
1/15/2018,437.93
4/14/2015,240
8/15/2019,864.66
3/23/2017,225
4/25/2018,149.9
1/17/2018,2289.6
11/23/2015,16.95
6/21/2017,3555.38
9/20/2016,0
5/27/2016,0
11/27/2017,6479.41
9/21/2017,2029.67
9/13/2019,2199.75
1/26/2018,1949.8
9/25/2017,991.66
1/25/2016,102.19
3/7/2019,119.8
12/11/2018,321.96
7/12/2018,759.9
9/5/2018,1599.8
3/21/2016,1796
7/26/2018,90.65
4/23/2019,499.75
11/29/2018,279.95
9/21/2017,74.95
5/11/2015,0
11/19/2018,499.75
6/17/2019,1059.45
7/11/2016,429
3/4/2016,10183
2/13/2017,118.15
11/13/2018,2019.7
7/19/2019,4069.26
2/13/2019,2339.81
8/30/2018,329.9
7/15/2015,2714.5
10/18/2017,0
9/24/2016,0
5/14/2018,5994.46
6/27/2019,-7.11E-15
7/13/2018,103.6
9/17/2019,0
6/3/2019,404.95
10/9/2015,72
4/24/2017,1199.8
10/29/2019,479.85
6/20/2017,1974.61
2/5/2016,74.95
7/3/2019,0
7/7/2015,0
1/17/2019,1139.85
8/1/2019,207.25
8/25/2016,1497
2/3/2016,66
2/15/2019,16.25
3/12/2019,1669
8/24/2016,85
10/23/2017,489.8
5/9/2019,0
6/16/2016,9584
7/5/2019,3949.25
12/6/2019,2807.01
4/27/2015,299
12/10/2015,8714
10/7/2015,559
11/28/2019,1999.75
8/23/2016,444
7/12/2017,115.26
2/25/2017,44.95
11/25/2015,1197
10/25/2019,1999.75
1/12/2018,4526.16
4/17/2019,464.85
5/26/2015,996
10/31/2019,0
5/12/2016,4828
12/17/2018,314.02
3/4/2017,0
10/30/2015,2831
8/4/2016,666
1/10/2019,120
9/17/2019,0
5/10/2017,3839.6
8/31/2017,2354.85
4/2/2015,624
11/8/2019,62.11
8/23/2019,0
5/29/2018,519.95
7/29/2016,2241
10/22/2015,798
5/3/2018,159.95
12/30/2019,129.5
2/21/2019,5079.35
11/28/2018,85.96
6/13/2016,228
8/10/2017,896.86
7/10/2015,59.85
11/8/2016,36
2/21/2019,1729.85
1/17/2018,217.5
11/28/2017,620.25
1/18/2018,1279.85
5/1/2017,19.95
9/13/2019,132.9
1/19/2017,76.45
5/16/2019,488.62
9/27/2017,99
5/8/2017,0
10/4/2017,0
9/24/2015,15
8/11/2016,2636
4/19/2016,34.75
8/22/2019,664.91
4/2/2019,479.95
6/10/2019,0
3/1/2017,1084.8
5/16/2019,329.95
11/21/2016,48.65
5/7/2019,0
3/2/2018,19.95
6/20/2019,2324.82
2/28/2019,4999.36
9/8/2018,779.9
8/22/2019,1135.46
12/11/2015,8470
9/21/2018,243.95
4/2/2019,279.95
12/7/2019,1199.85
4/6/2018,98
9/11/2018,1479.75
4/18/2015,773
7/21/2017,22.95
5/30/2015,108
7/5/2017,31.9
9/1/2015,299
1/10/2017,479
7/25/2017,1315.86
5/2/2019,399.8
2/4/2019,299.95
7/8/2019,569.85
4/29/2019,559.9
5/31/2017,478.89
6/9/2015,0
4/25/2016,15
2/6/2017,1719.8
8/20/2019,529.95
10/30/2018,379.95
1/15/2019,1898.8
12/20/2019,-7.11E-15
7/14/2015,432
8/5/2015,798
12/22/2015,116.08
7/7/2015,2067
8/25/2017,818.7
10/20/2016,998
11/11/2015,3003
5/26/2016,179.65
3/15/2019,64.27
11/21/2015,798
9/13/2017,1199.85
12/26/2017,59.8
4/11/2016,0
4/16/2018,4509.62
5/15/2018,159.97
8/21/2018,0
6/19/2019,0
4/17/2018,0
12/12/2017,1479.8
4/11/2019,0
4/11/2019,2939.75
12/10/2019,1029.85
7/29/2019,1338.95
2/5/2018,1559.85
2/14/2019,399.95
5/28/2015,1138
12/29/2016,246.75
6/29/2018,12.95
2/6/2018,0
11/23/2015,0
6/21/2018,62.4
10/27/2017,0
1/12/2017,1298
8/5/2016,57
5/14/2015,529
7/24/2015,85
10/12/2017,497.85
11/8/2016,529
6/19/2015,4111.25
6/29/2018,143.77
8/9/2018,0
5/24/2017,77.8
6/1/2018,-0.01
12/4/2019,0
7/10/2017,1520.76
11/9/2015,59
12/16/2016,0
5/29/2019,26.06
4/17/2017,132.05
12/27/2016,176.56
4/24/2019,2.84E-14
4/20/2015,6735
1/28/2016,629
12/24/2018,0
4/11/2017,44.85
2/9/2017,0
10/28/2015,0
6/7/2017,401.85
5/28/2015,7924.85
9/20/2019,229.85
6/18/2019,6458.85
3/22/2016,18529
9/25/2017,199.95
8/24/2018,26.95
6/18/2018,99.95
12/10/2016,2944
12/7/2017,809.85
6/3/2019,152.21
10/21/2017,1599.8
1/5/2018,2399.7
7/3/2017,55.6
8/12/2019,999.9
9/1/2017,799.9
11/21/2018,759.9
9/11/2017,25.9
4/13/2016,1387
4/13/2018,159.95
5/9/2019,900.51
7/10/2017,1649.65
1/26/2016,1707
5/20/2019,225
5/15/2017,198.64
7/28/2015,39
5/18/2018,2179.8
4/24/2017,0
9/20/2016,0
2/13/2019,919.9
10/28/2015,12
9/2/2016,99
1/20/2017,0
3/6/2019,859.9
6/18/2018,1949.62
8/19/2016,1146
11/8/2016,3954
6/16/2015,24
11/18/2015,16.95
4/24/2019,1999.75
12/3/2019,7066.86
6/2/2015,79.8
7/9/2019,57.56
3/20/2018,872.9
5/11/2016,2273
2/29/2016,976
6/28/2016,20096.05
1/7/2019,28.95
8/1/2019,31.9
7/25/2015,2116
10/11/2017,2399.6
4/23/2019,529.95
1/31/2017,990.8
7/20/2019,71.76
3/14/2017,25.9
8/13/2016,85
9/28/2017,25.9
10/12/2017,5.95
7/26/2019,1399.8
10/18/2019,0
1/5/2017,1198
5/23/2017,69.5
1/29/2016,33.9
9/20/2017,-3.55E-15
9/19/2016,58
9/10/2019,379.95
8/29/2019,0
11/16/2017,0
10/19/2015,239
5/24/2019,779.9
1/4/2017,15
12/12/2019,1199.85
8/24/2017,449.96
2/13/2018,0
10/20/2015,1146.8
12/14/2016,0
7/25/2015,329
12/5/2019,959.9
6/18/2015,15
4/10/2019,4.95
3/27/2018,999.8
11/8/2016,786
4/12/2016,0
2/2/2018,1369.85
5/2/2017,1319.8
3/9/2017,19.95
9/14/2015,74.75
1/10/2017,938
5/10/2019,799.9
11/14/2019,99.95
3/26/2018,3017.75
2/15/2018,6057.5
12/28/2018,0
10/17/2017,14.95
12/14/2019,1499.85
12/8/2016,469
4/17/2015,996
7/27/2017,506.81
12/18/2018,-24.99
10/17/2019,272.85
6/28/2019,1649.85
5/2/2018,0
5/2/2018,1979.7
10/17/2017,0
7/17/2018,29.9
8/29/2019,283.95
3/16/2017,249.95
5/15/2017,-99.95
10/10/2016,727
11/20/2019,556.9
8/2/2018,3400.72
6/23/2017,129.95
2/16/2016,2067
4/18/2017,1398.55
4/22/2019,2142.26
6/16/2016,50
8/4/2017,854.91
11/17/2015,56.06
12/17/2019,1919.8
12/18/2017,5199.6
11/19/2019,399.95
2/11/2019,897.86
1/10/2019,349.95
5/7/2019,3299.7
8/7/2019,4099.4
11/16/2015,50
5/14/2015,1606.2
3/15/2016,2276
10/10/2019,45.9
9/2/2015,11090.3
10/14/2017,2399.8
8/1/2016,0
8/1/2016,99
4/4/2019,0
1/29/2018,90.65
4/24/2019,3.55E-15
8/23/2017,26.41
4/11/2016,649
7/15/2016,609
12/28/2015,76.92
4/3/2019,43.8
12/21/2016,0
11/13/2017,259.9
5/6/2015,2694
8/23/2018,999.8
12/2/2019,1154.58
9/12/2018,2219.7
12/15/2017,1154.84
4/18/2018,0
7/8/2015,120
6/28/2019,13.9
8/27/2018,149.9
10/20/2018,0
7/11/2016,29
12/2/2019,2749.75
7/11/2016,745
6/23/2017,129.5
4/29/2017,379.95
12/28/2017,25.9
4/8/2019,89.85
3/21/2017,2589.65
10/1/2018,0
5/14/2019,1319.8
10/4/2018,39.8
10/7/2019,499.95
12/12/2019,4199.6
11/23/2015,1796
9/9/2015,66
8/25/2017,289.9
4/22/2016,498
8/28/2019,899.9
1/22/2016,329
12/21/2018,899.85
3/27/2019,799.9
3/4/2017,1948.35
11/20/2018,379.94
1/31/2019,0
9/11/2019,1379.7
2/1/2016,0
11/8/2018,222.69
4/27/2018,3299.7
6/14/2018,475.95
7/28/2017,2475.77
10/2/2017,899.9
4/14/2015,192
6/4/2015,0
9/13/2019,299.85
11/19/2015,599
6/4/2016,50
12/10/2017,139.65
3/31/2016,74.95
4/2/2015,27.95
5/30/2019,3192.21
11/15/2019,719.9
10/12/2017,539.96
3/6/2018,1649.75
5/19/2015,3964
7/13/2017,495.9
9/27/2019,12.95
5/10/2019,799.45
2/25/2016,3082
3/27/2019,1614.81
12/6/2017,362.98
2/1/2018,1259.85
7/25/2016,498
9/4/2015,11539.3
5/28/2016,75
1/30/2017,55.6
5/25/2016,1216
5/3/2018,0
10/20/2016,8.99
9/12/2016,750.15
9/25/2015,0
2/8/2017,109.5
12/5/2018,1119.75
12/20/2018,499.9
7/20/2018,999.9
8/28/2015,85.5
7/31/2018,189.9
8/1/2017,-399.95
3/1/2016,104.65
9/10/2018,360.95
5/25/2016,87
11/10/2015,8.99
8/9/2017,-3.55E-15
12/5/2018,319.9
12/21/2018,269.96
7/31/2019,457.49
5/26/2015,0
5/10/2019,28.95
11/1/2018,449.95
9/6/2019,0
6/18/2015,78
2/28/2019,899.9
10/15/2016,449
4/2/2018,399.95
12/27/2018,48.85
7/18/2017,12.71
1/29/2018,0
9/1/2017,759.9
3/25/2016,249
8/24/2018,299.85
11/3/2015,399
8/31/2018,1566.5
10/9/2019,1499.85
5/21/2016,658
9/16/2019,239.2
10/1/2018,259.9
7/3/2018,1084.92
1/30/2019,1339.36
10/30/2015,198
2/9/2016,15
10/12/2016,987
4/22/2019,4949.55
7/27/2017,65.7
5/16/2019,1559.85
5/21/2019,234.75
9/15/2015,186.87
7/8/2019,0
7/5/2017,799.9
11/6/2015,0
7/25/2018,441.96
8/30/2017,2199.8
12/27/2017,809.91
5/8/2016,225
6/24/2016,0
5/7/2019,1464.8
10/6/2016,449
8/10/2015,0
10/20/2017,229.9
5/10/2018,984.7
3/5/2018,45.95
4/12/2016,1347
6/17/2019,249.95
6/12/2018,1249.75
12/28/2017,678.8
2/20/2019,42.03
5/31/2017,2029.65
2/27/2019,31.9
11/3/2017,892.9
2/28/2019,475.9
10/22/2016,0
7/8/2016,0
7/24/2018,519.8
10/18/2019,127.95
10/5/2018,599.9
10/12/2015,0
10/20/2017,1559.8
2/7/2017,109.9
11/6/2015,2394
9/18/2015,0
11/8/2018,238.95
6/5/2018,0
11/17/2016,2087
2/20/2019,2936.55
11/13/2017,0
12/13/2016,998
6/8/2016,630
4/29/2016,4543
9/10/2018,275.4
4/8/2019,99.95
1/17/2017,0
11/3/2015,20
1/10/2018,1948.8
7/19/2018,439.95
11/6/2019,1499.85
3/31/2016,199
7/3/2017,1649.86
4/24/2017,98.55
9/27/2018,89.85
12/21/2018,341.96
6/30/2017,599.9
1/12/2017,30
10/11/2017,1149.85
1/11/2019,2099.7
6/18/2018,565.35
5/12/2016,255
6/19/2017,33.9
5/13/2015,3143
11/15/2016,509
1/30/2019,77.99
7/3/2015,52
8/3/2018,1219.9
6/19/2017,899.85
7/31/2019,1859.85
12/7/2015,159.6
3/22/2019,19.95
12/10/2018,0
12/3/2018,665.91
6/2/2016,9.99
10/11/2018,1319.8
11/20/2018,0
8/8/2019,1319.8
2/26/2019,0
12/19/2019,0
12/17/2015,498
2/14/2019,692.55
12/7/2016,499
3/9/2016,150
8/19/2019,2309.65
10/4/2019,524.95
4/13/2019,329.95
2/14/2019,0
6/1/2016,419
4/18/2019,899.85
6/23/2015,1308.75
11/25/2015,0
7/19/2019,1479.85
11/6/2018,831.18
9/14/2015,0
3/15/2016,119.8
6/8/2018,2849.77
6/1/2015,1345
9/24/2015,89.75
3/15/2018,1239.9
6/1/2018,31.9
10/27/2018,51.8
5/31/2019,2.84E-14
7/22/2016,26.97
5/13/2015,19.95
11/3/2017,449.95
11/9/2016,54.95
9/16/2019,0
7/18/2018,0
11/17/2017,89.95
12/9/2015,3290
11/8/2018,6.95
2/6/2017,70.95
1/22/2016,649
5/14/2019,1759.85
11/20/2015,39.9
4/12/2016,99
3/28/2018,439.95
4/11/2016,449
5/6/2016,38
3/14/2019,45.95
7/28/2016,0
3/20/2019,0
11/16/2018,0
10/13/2015,74.95
11/27/2015,50
12/1/2017,244.9
5/17/2016,89.85
4/1/2016,1974
10/24/2019,154.95
10/31/2017,579.8
11/30/2019,899.9
4/19/2017,449.95
11/7/2018,759.9
11/18/2019,333.9
11/18/2015,0
4/7/2015,15
8/7/2018,1589.85
2/20/2019,1299.9
11/18/2015,1196
1/25/2019,659.9
6/27/2018,423.96
8/29/2017,1784.86
3/24/2016,39
11/18/2019,1139.85
7/13/2016,0
11/2/2017,0
9/19/2018,329.95
5/24/2019,434.85
1/23/2019,626.9
1/14/2019,57.9
3/1/2018,149.9
1/19/2018,0
8/31/2017,1224.76
2/4/2016,898
11/26/2019,168.21
3/7/2016,0
5/16/2019,119.6
7/6/2018,379.95
7/11/2017,1084.92
6/26/2019,0
9/27/2019,0
2/13/2018,0
6/19/2017,0
1/30/2019,14.95
4/8/2016,225
9/7/2016,474
6/2/2015,0
1/20/2018,67.5
1/26/2018,-399.95
7/13/2017,249.95
6/19/2015,59.8
6/16/2016,29
3/28/2018,271.71
10/26/2016,0
11/15/2017,999.8
6/24/2019,734.9
2/3/2016,3984
9/30/2017,599.95
8/10/2016,30
6/21/2018,439.95
4/7/2015,75
3/27/2019,499.95
7/19/2018,0
3/10/2018,-25
12/10/2016,-245.72
5/22/2015,-500
11/21/2017,28.95
11/19/2015,45
8/17/2016,719
11/6/2017,476.95
4/24/2015,549
10/24/2016,0
4/25/2018,1099.9
5/5/2017,15.26
4/30/2019,0
12/28/2016,0
12/27/2017,-400
8/13/2016,1298
7/10/2015,658
1/16/2019,-500
11/12/2019,-800
11/30/2016,24
1/12/2017,449
12/5/2015,299
4/26/2018,53.92
2/21/2019,349.95
3/25/2019,499.95
2/19/2019,0
4/5/2016,3594
11/10/2015,299
2/17/2016,99
11/7/2019,404.95
11/23/2016,-1600
6/29/2016,0
1/21/2018,-819.85
9/6/2019,-700
1/13/2017,-479
11/3/2016,85
7/10/2019,57.9
8/31/2018,8.95
7/4/2016,-213.85
9/11/2017,899.9
1/19/2017,459
8/8/2018,599.95
1/16/2016,16.64
9/5/2017,0
12/7/2019,103.6
4/20/2018,0
6/7/2017,34.75
12/6/2018,15.95
3/27/2019,0
10/16/2019,59.67
8/23/2016,74.95
11/27/2019,31.9
6/4/2019,819.5
8/5/2016,34.75
5/21/2018,0
11/13/2019,0
7/7/2015,469
5/1/2018,104.65
5/31/2016,0
6/27/2019,6344.31
5/16/2018,1759.8
2/22/2018,86.71
12/31/2019,0
9/3/2019,0
7/28/2015,0
1/19/2017,4478.65
10/24/2019,19.95
5/26/2016,11482
5/30/2019,349.95
6/13/2018,0
7/23/2019,289.95
4/11/2019,28.95
5/11/2018,15.95
3/19/2018,0
12/26/2017,0
9/16/2015,39
7/9/2018,150
4/20/2018,-3.55E-15
3/8/2018,159.95
1/4/2018,103.6
10/4/2017,593.95
1/28/2016,0
11/27/2019,20.53
3/6/2018,1157.91
12/27/2018,674.1
9/17/2018,0
5/2/2015,4041
8/3/2016,1058
10/10/2017,0
3/15/2016,129
4/21/2018,77.7
5/11/2017,0
1/5/2017,0
9/1/2015,2556
12/30/2015,1036
7/7/2018,899.85
4/18/2017,1999.75
7/10/2019,149.9
2/1/2017,3709.65
8/26/2015,449.65
3/21/2017,2249.75
6/28/2018,515.75
3/23/2016,1316
4/4/2015,519
7/27/2016,0
11/29/2016,1796
10/2/2017,0
8/16/2018,0
5/18/2015,663.25
7/29/2015,665.78
6/30/2016,72
11/9/2018,2399.7
11/29/2018,1739.8
9/23/2017,0
2/6/2018,1777.85
1/22/2019,113.21
12/10/2019,799.9
3/7/2016,2236
8/26/2017,989.85
9/27/2017,1981.81
12/4/2019,3779.5
6/13/2018,0
9/15/2017,2355.81
4/8/2015,12
12/17/2015,594
10/3/2016,0
3/6/2019,2999.7
3/23/2018,1039.9
7/7/2015,898
10/25/2018,228.95
7/21/2017,1786.81
1/15/2019,499.95
7/27/2018,0
4/12/2016,1616
2/12/2019,1889.65
12/17/2017,899.9
6/26/2019,0
12/24/2015,0
10/12/2018,499.9
3/13/2017,99.95
8/18/2015,1516
4/13/2016,48
10/12/2015,15
11/26/2018,1099.9
10/15/2016,1198
6/25/2019,29.9
8/7/2017,59.8
5/2/2019,1338.95
11/11/2019,529.95
2/24/2016,2236
9/24/2019,-7.11E-15
10/17/2017,557.95
11/7/2018,279.9
11/23/2016,479
12/13/2016,96
2/9/2017,549.95
11/6/2019,0
3/20/2018,49
6/10/2015,54.12
4/15/2019,539.9
8/16/2019,6.95
3/25/2019,0
3/16/2018,1177.87
1/5/2018,877.75
12/6/2017,64.75
11/28/2019,379.95
7/15/2015,0
7/20/2019,50
9/27/2016,15
1/29/2018,0
1/14/2019,0
6/10/2015,599
3/19/2019,399.95
1/18/2017,0
10/10/2018,449.95
7/28/2015,-698
8/10/2016,15
1/13/2016,85
8/22/2017,529.95
9/7/2017,-200
5/9/2016,649
