Brand,time_period,qua,nat,compnat
B1,2009-03-09,0.27782682492221,54197,4093083
B1,2009-03-16,0.270248877680213,387403,4844659
B1,2009-03-23,0.352141835658241,205804,5261073
B1,2009-03-30,0.352621108330433,614932,6536519
B1,2009-04-06,0.238102481939544,217664,1757206
B1,2009-04-13,0.275448865779732,186967,4080474
B1,2009-04-20,0.248751787946535,168792,4436725
B1,2009-04-27,0.275441015809536,959764,9553281
B1,2009-05-04,0.323070466378696,138822,8355254
B1,2009-05-11,0.298102458149667,150668,7744068
B1,2009-05-18,0.28957296934018,107152,8244535
B1,2009-05-25,0.290152759555545,47803,8676442
B1,2009-06-01,0.302758698205158,542377,21594564
B1,2009-06-08,0.400823072584938,23647,4924381
B1,2009-06-15,0.301888006013512,16645,4000245
B1,2009-06-22,0.330870339860617,66997,2406057
B1,2009-06-29,0.309258698867522,486243,11424438
B1,2009-07-06,0.291741848415431,39515,1551847
B1,2009-07-13,0.281346229946585,38007,1471029
B1,2009-07-20,0.304003719971211,114191,1562955
B1,2009-07-27,0.270340227591177,281625,11895684
B1,2009-08-03,0.29740075051852,21234,4067022
B1,2009-08-10,0.314196953792246,71161,3171500
B1,2009-08-17,0.34295747959601,14006,1096396
B1,2009-08-24,0.329118364059017,93961,2188054
B1,2009-08-31,0.237394514375569,772382,14449038
B1,2009-09-07,0.30299668893744103,40718,11535515
B1,2009-09-14,0.280042511040959,59890,14203696
B1,2009-09-21,0.330537890911301,24872,14378435
B1,2009-09-28,0.327058261529305,737464,22993912
B1,2009-10-05,0.382961008676169,318385,12117203
B1,2009-10-12,0.270558467584408,599334,16598784
B1,2009-10-19,0.296946785734959,305956,11137539
B1,2009-10-26,0.360437124452241,903258,29986441
B1,2009-11-02,0.244135140035237,211260,16241712
B1,2009-11-09,0.235945353395752,239141,14831329
B1,2009-11-16,0.286025319060135,181265,13292890
B1,2009-11-23,0.253653838639826,88412,14130743
B1,2009-11-30,0.279295221991537,599867,29912631
B1,2009-12-07,0.293030413117921,95624,13060789
B1,2009-12-14,0.278361224533292,47737,11540076
B1,2009-12-21,0.323322225329584,74751,7289417
B1,2009-12-28,0.323337115331768,192631,13983688
B1,2010-01-04,0.337515865472911,4845,2152579
B1,2010-01-11,0.326007303238871,4408,4106306
B1,2010-01-18,0.322309597185192,38984,5665127
B1,2010-01-25,0.251090516093404,24190,3887555
B1,2010-02-01,0.300762175855626,379784,6770660
B1,2010-02-08,0.289747255824998,52473,4123830
B1,2010-02-15,0.28494437537927,34243,2458411
B1,2010-02-22,0.258978109497725,43103,2852288
B1,2010-03-01,0.292333429514278,176259,12198345
B1,2010-03-08,0.250509104409614,16203,5852205
B1,2010-03-15,0.230669611183477,15812,4782126
B1,2010-03-22,0.253612456592472,60179,17322872
B1,2010-03-29,0.298153384183458,709621,13709432
B1,2010-04-05,0.307014197217291,123177,9066641
B1,2010-04-12,0.302614700912298,167006,5856341
B1,2010-04-19,0.273428457808746,108770,5314203
B1,2010-04-26,0.322700340534994,627792,18965338
B1,2010-05-03,0.246863673559884,109535,14573881
B1,2010-05-10,0.319900154756562,28999,9860014
B1,2010-05-17,0.208699919799763,14462,15978081
B1,2010-05-24,0.309264059333571,23909,17045274
B1,2010-05-31,0.277514841955541,295836,22025344
B1,2010-06-07,0.293773454574677,82788,7181986
B1,2010-06-14,0.312499354705644,15790,11068904
B1,2010-06-21,0.327460953784628,95919,6356427
B1,2010-06-28,0.303623114188377,241255,23012215
B1,2010-07-05,0.349958330205972,8471,7082750
B1,2010-07-12,0.240572438396614,6114,12632493
B1,2010-07-19,0.325295885465789,17082,9393483
B1,2010-07-26,0.295009688057897,349074,24485360
B1,2010-08-02,0.287363020053677,41594,10313898
B1,2010-08-09,0.303766785301021,47267,11314902
B1,2010-08-16,0.320884583655734,103619,5784416
B1,2010-08-23,0.219098227935868,109022,9522988
B1,2010-08-30,0.360897678629278,771867,23284074
B1,2010-09-06,0.336907845087858,76904,15364771
B1,2010-09-13,0.258763367134525,115546,14771312
B1,2010-09-20,0.26669346785678,111160,13103236
B1,2010-09-27,0.299513726219033,728010,19215034
B1,2010-10-04,0.27147585587441,75628,9788883
B1,2010-10-11,0.274811680411289,64402,11764505
B1,2010-10-18,0.275019962514456,66037,11524066
B1,2010-10-25,0.258764571367039,51490,12521877
B1,2010-11-01,0.208404976552667,719414,22890732
B1,2010-11-08,0.300115270762782,52609,9206753
B1,2010-11-15,0.339371630159032,274653,9651637
B1,2010-11-22,0.268615493335387,176217,19412333
B1,2010-11-29,0.269168398454544,687230,44902677
B1,2010-12-06,0.239158716510087,115897,20505982
B1,2010-12-13,0.306426805294459,51993,18299593
B1,2010-12-20,0.251328550075426,153928,16651371
B1,2010-12-27,0.293369870121352,297432,21421636
B1,2011-01-03,0.300635098924521,7505,5791395
B1,2011-01-10,0.316918805951986,14531,9728402
B1,2011-01-17,0.301337160515947,43036,10246359
B1,2011-01-24,0.267517929485276,26699,7579364
B1,2011-01-31,0.218691038805337,269151,12720146
B1,2011-02-07,0.270899592767098,42180,6278630
B1,2011-02-14,0.336100593682385,12390,4512216
B1,2011-02-21,0.316573924532393,89448,5202863
B1,2011-02-28,0.267405513584174,235021,11991878
B1,2011-03-07,0.260340595199979,66962,5845132
B1,2011-03-14,0.337537839546696,70655,8877920
B1,2011-03-21,0.302440052769501,105765,12104628
B1,2011-03-28,0.259189256388201,623293,11434747
B1,2011-04-04,0.274232466346719,161025,10153035
B1,2011-04-11,0.251345225664496,150448,5770654
B1,2011-04-18,0.276087936417454,111261,7852863
B1,2011-04-25,0.214733101799699,731054,15534128
B1,2011-05-02,0.27095183797492,82054,8806168
B1,2011-05-09,0.353514574805322,36412,9260786
B1,2011-05-16,0.219932478730857,40329,12083981
B1,2011-05-23,0.246092086650329,34173,13683469
B1,2011-05-30,0.255262082898554,353294,17545290
B1,2011-06-06,0.328554650531711,37474,10171623
B1,2011-06-13,0.363208730426935,46199,9904113
B1,2011-06-20,0.265438537734443,30537,8597617
B1,2011-06-27,0.289314735995914,168530,24947574
B1,2011-07-04,0.270098551217218,79864,5993470
B1,2011-07-11,0.378647432717899,8129,7055083
B1,2011-07-18,0.314035447917264,46279,8907290
B1,2011-07-25,0.314627682728884,28587,11900343
B1,2011-08-01,0.203139237537578,100907,23969684
B1,2011-08-08,0.286342042759262,16460,13398387
B1,2011-08-15,0.251847707173522,14337,3478161
B1,2011-08-22,0.298006347015633,13357,9395133
B1,2011-08-29,0.291061803524093,578621,20639708
B1,2011-09-05,0.249096921098733,16377,18183131
B1,2011-09-12,0.261696377778618,13658,17398383
B1,2011-09-19,0.233735014988661,13571,16310512
B1,2011-09-26,0.281779699124519,600485,19662563
B1,2011-10-03,0.317217325189581,17503,10379349
B1,2011-10-10,0.298350268180266,13905,14146657
B1,2011-10-17,0.308751608591621,28889,13114750
B1,2011-10-24,0.247564403581887,68663,11743252
B1,2011-10-31,0.212380907326811,571904,25712118
B1,2011-11-07,0.252374255559665,70741,14116108
B1,2011-11-14,0.297963169178758,247407,13535471
B1,2011-11-21,0.246741411349672,97168,15483008
B1,2011-11-28,0.31971281266848,1020097,31889962
B1,2011-12-05,0.250518161924128,49162,19517134
B1,2011-12-12,0.231825364379224,87593,16754941
B1,2011-12-19,0.35233898671875,135494,17206533
B1,2011-12-26,0.241452429754105,186390,12677135
B1,2012-01-02,0.330227148770194,4098,4715675
B1,2012-01-09,0.292226819552504,64599,5840304
B1,2012-01-16,0.302578446149009,24968,8232976
B1,2012-01-23,0.289419330858597,26468,4382245
B1,2012-01-30,0.291579057015555,180923,16719607
B1,2012-02-06,0.305925480366691,8127,4879807
B1,2012-02-13,0.281763913341146,15184,3767421
B1,2012-02-20,0.303513675370921,24248,13560127
B1,2012-02-27,0.254606556137918,210475,15166438
B1,2012-03-05,0.245276059880425,26753,12393672
B1,2012-03-12,0.220306111197636,71881,16630650
B1,2012-03-19,0.299109143805651,69391,15814691
B1,2012-03-26,0.230167861310815,275973,8917197
B1,2012-04-02,0.24764247652994,53599,4038596
B1,2012-04-09,0.240088268889217,66324,6377096
B1,2012-04-16,0.251746904796385,36223,8732298
B1,2012-04-23,0.218556951195955,51028,7077760
B1,2012-04-30,0.270467722571625,595077,11575882
B1,2012-05-07,0.273793440602405,60935,8313515
B1,2012-05-14,0.292053959461103,14053,11592967
B1,2012-05-21,0.246208230281062,8789,9679014
B1,2012-05-28,0.275788116197788,260471,16074497
B1,2012-06-04,0.291560713205969,32908,11336440
B1,2012-06-11,0.299744327265942,6387,15834955
B1,2012-06-18,0.278150473966675,36592,10608706
B1,2012-06-25,0.225481415022524,234805,23984819
B1,2012-07-02,0.234958546583327,31579,15408051
B1,2012-07-09,0.257008037767294,34690,9004833
B1,2012-07-16,0.244706063712571,17316,5509861
B1,2012-07-23,0.165716299230544,22868,13810964
B1,2012-07-30,0.298705179972737,486135,24310568
B1,2012-08-06,0.270113097242522,6900,18601959
B1,2012-08-13,0.220653391604825,16409,6716746
B1,2012-08-20,0.293578379212481,20931,8280955
B1,2012-08-27,0.242848036247091,472161,21872731
B1,2012-09-03,0.261199811262737,115375,26414139
B1,2012-09-10,0.33246236135083,85449,19046423
B1,2012-09-17,0.287972010899846,76205,31598715
B1,2012-09-24,0.268003406507035,111134,23326491
B1,2012-10-01,0.270069896924005,864699,27069565
B1,2012-10-08,0.305737053765362,52686,24732360
B1,2012-10-15,0.232124975514734,61589,27776332
B1,2012-10-22,0.238189759259673,32369,20278417
B1,2012-10-29,0.309856146295176,192271,45813532
B2,2007-11-05,0.217775852168092,14208016,44661474
B2,2007-11-12,0.252722759218775,10440912,43349033
B2,2007-11-19,0.258996723824186,14246072,58337338
B2,2007-11-26,0.203806831686711,26532556,110265315
B2,2007-12-03,0.272756084840019,12287773,46206569
B2,2007-12-10,0.202838963431159,11561974,48930015
B2,2007-12-17,0.234292948997027,12413576,50378016
B2,2007-12-24,0.22504523401142,14568116,25342724
B2,2007-12-31,0.217627776176265,11734158,17833693
B2,2008-01-07,0.215391412972521,5867228,6873977
B2,2008-01-14,0.209792491401348,6522473,12753274
B2,2008-01-21,0.249085584133461,3001352,10716511
B2,2008-01-28,0.25163509467631,7538481,22924300
B2,2008-02-04,0.241373828469992,1819294,17396606
B2,2008-02-11,0.2669358319271,3359436,25563120
B2,2008-02-18,0.18929290701906001,2741944,28546926
B2,2008-02-25,0.210384848210427,7302344,80132440
B2,2008-03-03,0.175154095966215,3148808,33829171
B2,2008-03-10,0.256551904085527,3524250,38722485
B2,2008-03-17,0.261322023087797,2915482,33204938
B2,2008-03-24,0.297007411424591,1030460,21819410
B2,2008-03-31,0.251957439704761,18507639,86228243
B2,2008-04-07,0.235449514732156,4100447,28790653
B2,2008-04-14,0.250969883321595,5050057,31374608
B2,2008-04-21,0.335955417275206,5130889,25667168
B2,2008-04-28,0.225162041700618,35938910,65198405
B2,2008-05-05,0.272100126674673,4400492,36623119
B2,2008-05-12,0.254721582786827,5142435,23764220
B2,2008-05-19,0.196930547613736,7614958,30304541
B2,2008-05-26,0.237118729600059,22885626,38273823
B2,2008-06-02,0.267166098540828,6491804,16044714
B2,2008-06-09,0.253143021441084,6205527,26070408
B2,2008-06-16,0.262646310449186,7986670,11310456
B2,2008-06-23,0.274286375909776,7825497,9323461
B2,2008-06-30,0.248985803291451,17768854,18837562
B2,2008-07-07,0.256711790332453,4480243,11560981
B2,2008-07-14,0.310166407361389,5241032,13575895
B2,2008-07-21,0.316114890705701,6391089,15370352
B2,2008-07-28,0.319096059466841,23340627,40340793
B2,2008-08-04,0.272254967938874,12587419,33006509
B2,2008-08-11,0.255247365590649,13900709,34396030
B2,2008-08-18,0.28698339200227,10589775,31414915
B2,2008-08-25,0.317741446886042,10633981,23302699
B2,2008-09-01,0.289024311358772,22302735,88647087
B2,2008-09-08,0.310554089936572,9962531,24160506
B2,2008-09-15,0.29933055842662,9011031,35011249
B2,2008-09-22,0.243522922136785,8568923,33316902
B2,2008-09-29,0.280299220422452,25304347,76784402
B2,2008-10-06,0.289085201226405,5989917,31340115
B2,2008-10-13,0.300184010370746,8331721,25091486
B2,2008-10-20,0.269400275230701,6898746,29150125
B2,2008-10-27,0.303842968740428,25173451,54014398
B2,2008-11-03,0.257401503539112,14565146,31271579
B2,2008-11-10,0.278672550407534,16139918,40347176
B2,2008-11-17,0.314583866012682,16247922,39617840
B2,2008-11-24,0.300858864211322,20860480,52526622
B2,2008-12-01,0.290283755668164,26879327,99060308
B2,2008-12-08,0.257047835414267,14585673,48118966
B2,2008-12-15,0.293212912731948,15884571,50361938
B2,2008-12-22,0.279115587965716,11669060,36075173
B2,2008-12-29,0.283146789835635,14408066,27994666
B2,2009-01-05,0.282111534632047,9794104,9647288
B2,2009-01-12,0.293992181813836,8921642,8295173
B2,2009-01-19,0.290273409073525,6183422,7384913
B2,2009-01-26,0.264973442612055,19743541,17806308
B2,2009-02-02,0.262363565561737,4949082,13461299
B2,2009-02-09,0.278338463755322,3733110,17690684
B2,2009-02-16,0.282234039874602,3825194,20951789
B2,2009-02-23,0.311000341991108,5083369,47278647
B2,2009-03-02,0.304875019043731,5872045,22578166
B2,2009-03-09,0.268347560104386,3397303,16990158
B2,2009-03-16,0.318745762433346,5446749,27915708
B2,2009-03-23,0.278762828703031,13464481,21484636
B2,2009-03-30,0.325042870467243,21643586,55815993
B2,2009-04-06,0.256776704833172,9891293,22678034
B2,2009-04-13,0.296950102181202,7409651,21430583
B2,2009-04-20,0.329403627019392,6629168,19058306
B2,2009-04-27,0.298035451409246,25816062,49677395
B2,2009-05-04,0.242797463485045,4395886,27249506
B2,2009-05-11,0.283140292460076,11432459,26102727
B2,2009-05-18,0.35038061056667,11136165,29818047
B2,2009-05-25,0.434908185848687,9697941,16756597
B2,2009-06-01,0.321997687952952,25911675,30777671
B2,2009-06-08,0.287348007999218,9975834,18543500
B2,2009-06-15,0.335918119806398,8022642,22122021
B2,2009-06-22,0.314339146487866,12498092,10479217
B2,2009-06-29,0.414033138790866,24398650,19360160
B2,2009-07-06,0.310807937626041,8614411,13333280
B2,2009-07-13,0.282109107490375,8498631,11515999
B2,2009-07-20,0.296441131876281,7341893,10365480
B2,2009-07-27,0.28454710992376,19307890,34500100
B2,2009-08-03,0.289203726787229,14590892,22373053
B2,2009-08-10,0.338892736874796,17086866,19988926
B2,2009-08-17,0.299217333669664,15542230,22751305
B2,2009-08-24,0.352026711091144,20126111,19186063
B2,2009-08-31,0.326946715883632,27555493,63962125
B2,2009-09-07,0.295304870851956,19614129,27172052
B2,2009-09-14,0.323486816232537,17295453,30084694
B2,2009-09-21,0.303522165550089,18173393,35622656
B2,2009-09-28,0.242819022703109,21727542,69503664
B2,2009-10-05,0.343513420603793,21088894,35071865
B2,2009-10-12,0.270596128353897,17893634,29395797
B2,2009-10-19,0.317587699284996,18795045,26177104
B2,2009-10-26,0.355111776088081,37825224,61462861
B2,2009-11-02,0.320952288686768,29801154,28928639
B2,2009-11-09,0.313961403993485,24755242,33653733
B2,2009-11-16,0.305036762308227,23608845,34020723
B2,2009-11-23,0.293583300862011,25341030,58114220
B2,2009-11-30,0.283735076584241,33478748,87620055
B2,2009-12-07,0.374404283395857,20090315,49933656
B2,2009-12-14,0.356001960056737,20753099,53889773
B2,2009-12-21,0.321829948220466,21602475,36028640
B2,2009-12-28,0.326442544106298,23752025,22045730
B2,2010-01-04,0.327045901084228,12035400,6020540
B2,2010-01-11,0.304007145363854,16327188,10249292
B2,2010-01-18,0.252531437088568,16123046,9419622
B2,2010-01-25,0.28421560383482,10040969,11457688
B2,2010-02-01,0.35217586799022,14627068,21495172
B2,2010-02-08,0.245732243982684,9724646,25452749
B2,2010-02-15,0.266422093428397,14942497,17859786
B2,2010-02-22,0.299559937636704,16858052,17674002
B2,2010-03-01,0.275553080467848,16765810,61347977
B2,2010-03-08,0.23188926488164,5478913,21341329
B2,2010-03-15,0.318081712421148,7273424,28364713
B2,2010-03-22,0.331426860110143,7087627,24908758
B2,2010-03-29,0.312227554959971,22552113,59263127
B2,2010-04-05,0.340965015849598,16115386,23995172
B2,2010-04-12,0.38013248095238,14284260,26134896
B2,2010-04-19,0.293101583153077,13712251,23931465
B2,2010-04-26,0.304391669092833,25016650,61834573
B2,2010-05-03,0.303450092960985,6093436,34423044
B2,2010-05-10,0.287705475392046,6112787,20010472
B2,2010-05-17,0.348578387169069,10649424,21861794
B2,2010-05-24,0.390393442449761,13738737,31308204
B2,2010-05-31,0.358816346674881,14236901,40407771
B2,2010-06-07,0.351970070652608,7570319,19402508
B2,2010-06-14,0.325218254580374,7699345,22890853
B2,2010-06-21,0.243777458266389,9480830,12486032
B2,2010-06-28,0.261201281085119,21599897,20726677
B2,2010-07-05,0.348779023972343,7971301,9436398
B2,2010-07-12,0.46410593867266,6380318,14422844
B2,2010-07-19,0.240934804526258,3959653,10395783
B2,2010-07-26,0.282984104025926,12943505,35238514
B2,2010-08-02,0.329487829247899,4581749,20985644
B2,2010-08-09,0.325685390656243,5718936,21805913
B2,2010-08-16,0.28179158195835,5095874,22394627
B2,2010-08-23,0.240898825367059,4872364,24175033
B2,2010-08-30,0.404186877635641,10486135,79697314
B2,2010-09-06,0.319047452736015,4285931,24295397
B2,2010-09-13,0.290103613815969,4507367,34671119
B2,2010-09-20,0.225190865422131,4540597,33148760
B2,2010-09-27,0.251099351212454,8274122,80743897
B2,2010-10-04,0.313283786429024,2916127,32836306
B2,2010-10-11,0.280459514962049,3782840,33305611
B2,2010-10-18,0.370587284063427,5042878,30431888
B2,2010-10-25,0.327536085550802,7607668,25698241
B2,2010-11-01,0.258431676338598,28900191,56570422
B2,2010-11-08,0.346859356407983,14211466,35195479
B2,2010-11-15,0.322722060659168,10109080,38234954
B2,2010-11-22,0.279170265369066,17464557,57811473
B2,2010-11-29,0.266676341517548,23102016,90821744
B2,2010-12-06,0.368625594524729,9921515,58406496
B2,2010-12-13,0.307129152127292,10125883,53859747
B2,2010-12-20,0.356518113193363,12189078,48296956
B2,2010-12-27,0.336016899559304,9279590,30322499
B2,2011-01-03,0.329624993722549,1255451,7525193
B2,2011-01-10,0.287870246378885,949078,8296145
B2,2011-01-17,0.328491708609265,1537439,6112525
B2,2011-01-24,0.255223597951107,1545957,6347532
B2,2011-01-31,0.32761448708832003,6078548,24121935
B2,2011-02-07,0.296590361492127,985950,18904759
B2,2011-02-14,0.327180530020491,2839816,15118054
B2,2011-02-21,0.3245781848644,242657,22631982
B2,2011-02-28,0.339116577203452,5340556,55982990
B2,2011-03-07,0.278040400123431,2012018,19166299
B2,2011-03-14,0.338672372034403,2132234,21988068
B2,2011-03-21,0.283010813330952,2457024,26221474
B2,2011-03-28,0.295913608482859,7885555,65087792
B2,2011-04-04,0.339897492011685,2560763,23744716
B2,2011-04-11,0.316804320758216,13059670,27697670
B2,2011-04-18,0.314333663002097,9975718,25639538
B2,2011-04-25,0.29530365160055,7979952,64306702
B2,2011-05-02,0.305954352883152,7142179,26558140
B2,2011-05-09,0.327746894049202,6856778,17851070
B2,2011-05-16,0.36791708447715,7135006,17652544
B2,2011-05-23,0.348468373275107,7793727,27209079
B2,2011-05-30,0.271081740371962,9395804,31732859
B2,2011-06-06,0.269738641822047,3024177,15500855
B2,2011-06-13,0.283857900618043,4166708,24933422
B2,2011-06-20,0.299607388313735,5565712,11574251
B2,2011-06-27,0.272772029291533,9585577,29092285
B2,2011-07-04,0.233367518725521,1824905,9333694
B2,2011-07-11,0.311302553418886,1833016,11672107
B2,2011-07-18,0.274048107751168,5067770,11313488
B2,2011-07-25,0.358729187505172,4083330,21615064
B2,2011-08-01,0.265631259894816,8094801,40408973
B2,2011-08-08,0.215657688229266,5081100,30679855
B2,2011-08-15,0.251322507460754,6232779,26672615
B2,2011-08-22,0.248531228437885,6685855,25361720
B2,2011-08-29,0.256823916492888,10017426,74828858
B2,2011-09-05,0.252499269742791,4134464,24472530
B2,2011-09-12,0.291943544867285,4224993,34356958
B2,2011-09-19,0.254642957235455,2523910,37579059
B2,2011-09-26,0.255747308363332,9520489,81220943
B2,2011-10-03,0.257910892374708,6235866,35064723
B2,2011-10-10,0.25291498959792,7762199,30219053
B2,2011-10-17,0.265677462421685,11756637,23452770
B2,2011-10-24,0.288162655806526,13596070,21222723
B2,2011-10-31,0.316763343860282,23197977,61201299
B2,2011-11-07,0.224702307065138,18351432,39585900
B2,2011-11-14,0.239274640582111,17734116,47579424
B2,2011-11-21,0.299352661984637,30140597,69701900
B2,2011-11-28,0.295223508266838,22132072,93337116
B2,2011-12-05,0.266075650546828,15183177,55991683
B2,2011-12-12,0.247584968719942,17063237,56416285
B2,2011-12-19,0.286105078221306,20814382,47219168
B2,2011-12-26,0.247648427357275,10172505,35848947
B2,2012-01-02,0.237487645038991,3257686,7764250
B2,2012-01-09,0.338094936460624,2243633,9829340
B2,2012-01-16,0.308579402006541,310904,1782465
B2,2012-01-23,0.29325067852144,368381,14675284
B2,2012-01-30,0.281621579089739,5198912,34554181
B2,2012-02-06,0.318666574249204,316855,31345151
B2,2012-02-13,0.279510428591332,454847,25093706
B2,2012-02-20,0.233770952411391,1123250,28276720
B2,2012-02-27,0.287956537805003,2618462,62670375
B2,2012-03-05,0.295002416190816,3042281,31536511
B2,2012-03-12,0.242171661016953,4196280,30253819
B2,2012-03-19,0.262009873874475,3461008,31455341
B2,2012-03-26,0.270517815555999,8186169,75357108
B2,2012-04-02,0.272440753489544,5104873,26684854
B2,2012-04-09,0.294312737184883,3566669,24428398
B2,2012-04-16,0.238640193025017,3721495,28678394
B2,2012-04-23,0.216382874893477,4334837,24626529
B2,2012-04-30,0.281394313519086,10552959,65171934
B2,2012-05-07,0.248845050403638,8631796,31575926
B2,2012-05-14,0.235177531417704,4038144,24098890
B2,2012-05-21,0.291804212087116,10565198,28283750
B2,2012-05-28,0.293007953015395,14756656,43403707
B2,2012-06-04,0.389390196624587,6443030,15588724
B2,2012-06-11,0.288201449691037,5654060,22754738
B2,2012-06-18,0.303852991612056,8570169,10497076
B2,2012-06-25,0.266843653854662,11884323,34847564
B2,2012-07-02,0.262263045158297,5890004,8500701
B2,2012-07-09,0.264142302316967,2856079,7197815
B2,2012-07-16,0.288307940177882,1303489,5090541
B2,2012-07-23,0.286451542812783,8341756,25091777
B2,2012-07-30,0.328658049973617,19647639,58971056
B2,2012-08-06,0.268523451732598,15584184,37207206
B2,2012-08-13,0.342595189155643,5232439,25803686
B2,2012-08-20,0.320583524496984,7134706,21530146
B2,2012-08-27,0.275790746604288,12619988,83926792
B2,2012-09-03,0.298231357715666,1205089,32402053
B2,2012-09-10,0.271229110064237,1488965,31516932
B2,2012-09-17,0.262931407908611,7916538,29175892
B2,2012-09-24,0.276092052209874,7789907,29831661
B2,2012-10-01,0.290018108644782,11201915,57876306
B2,2012-10-08,0.234459578233107,11907980,19234032
B2,2012-10-15,0.272396814395033,11233839,25496724
B2,2012-10-22,0.277409543724752,16901071,25490149
B2,2012-10-29,0.273058681580413,16467335,67080402
B3,2007-11-05,0.13487675479335,0,7446524
B3,2007-11-12,0.115484045024711,0,9068420
B3,2007-11-19,0.0628131949405727,0,5992203
B3,2007-11-26,0.0499138500819701,55844,8799528
B3,2007-12-03,0.0654723843051305,127767,2085883
B3,2007-12-10,0.122801546152938,134322,2240046
B3,2007-12-17,0.0744579731086169,134134,1309196
B3,2007-12-24,0.103726331187189,136403,1990538
B3,2007-12-31,0.145694304535359,19033,6144291
B3,2008-01-07,0.0966381550754837,0,1966838
B3,2008-01-14,0.102860849581631,0,2181247
B3,2008-01-21,0.0907840148180849,0,3955516
B3,2008-01-28,0.113259415858467,17881,12572450
B3,2008-02-04,0.0929345249172191,0,4825843
B3,2008-02-11,0.138434155266146,0,7395894
B3,2008-02-18,0.11347430740467,0,8672930
B3,2008-02-25,0.0993716378155515,36827,12601756
B3,2008-03-03,0.110152674414789,8391,6044833
B3,2008-03-10,0.118133562051037,8044,5210378
B3,2008-03-17,0.105552651136188,8472,10668326
B3,2008-03-24,0.131862543933534,8488,6574562
B3,2008-03-31,0.100972454835723,28179,17864663
B3,2008-04-07,0.0826036683613764,12667,11463886
B3,2008-04-14,0.0917910984985649,13017,5620651
B3,2008-04-21,0.0882594756812228,12501,9775129
B3,2008-04-28,0.105833784716948,108287,19122246
B3,2008-05-05,0.0866328374865926,21532,6859644
B3,2008-05-12,0.0946017929607553,55406,4587926
B3,2008-05-19,0.101833849104674,21739,9178381
B3,2008-05-26,0.100627125604152,38046,16369857
B3,2008-06-02,0.118338126066288,46167,5175317
B3,2008-06-09,0.069423242744417,49941,4875512
B3,2008-06-16,0.15421099076097,51581,6343794
B3,2008-06-23,0.0864382644504839,49625,6296676
B3,2008-06-30,0.106769575017822,41602,12233820
B3,2008-07-07,0.0802418115610789,42251,6152273
B3,2008-07-14,0.129058824997867,40423,7318859
B3,2008-07-21,0.137544894138462,39336,5574397
B3,2008-07-28,0.098595504840819,55622,14419176
B3,2008-08-04,0.117636579213422,45499,8406101
B3,2008-08-11,0.0905884187201993,42403,7848258
B3,2008-08-18,0.0716294590876208,46007,9134808
B3,2008-08-25,0.0860016486868283,44423,4988801
B3,2008-09-01,0.103756160149754,13268,21346907
B3,2008-09-08,0.0882658472131908,12363,8331613
B3,2008-09-15,0.0965747878485869,13090,9253016
B3,2008-09-22,0.0784508933817961,12962,9337392
B3,2008-09-29,0.101818187625224,454159,16614171
B3,2008-10-06,0.0685256856292357,2508,8437762
B3,2008-10-13,0.10756909112177,2515,6628376
B3,2008-10-20,0.0868684715037029,2451,4972464
B3,2008-10-27,0.109366923605412,3068,12658933
B3,2008-11-03,0.116303754428044,4471,5089066
B3,2008-11-10,0.0816313125184952,24979,6733389
B3,2008-11-17,0.105663081005209,4492,7423536
B3,2008-11-24,0.0862192755529527,4338,5311675
B3,2008-12-01,0.0670501677484597,29805,10796232
B3,2008-12-08,0.0668997608487109,2751,5857262
B3,2008-12-15,0.0890201267964471,25333,6928490
B3,2008-12-22,0.115204351146629,2671,3625211
B3,2008-12-29,0.133287859853823,2583,7429239
B3,2009-01-05,0.163334426223352,2510,3472984
B3,2009-01-12,0.125874485680606,2536,2741338
B3,2009-01-19,0.0987034821374435,2470,1043376
B3,2009-01-26,0.110738139011756,2579,10737577
B3,2009-02-02,0.0730310970551298,3231,1968624
B3,2009-02-09,0.0986082805770401,3105,3006875
B3,2009-02-16,0.0914891438657302,3225,3510615
B3,2009-02-23,0.0984736780639432,3237,12671478
B3,2009-03-02,0.110816651100444,3304,4765832
B3,2009-03-09,0.133057378267574,3503,5442777
B3,2009-03-16,0.102802107281709,3304,3730905
B3,2009-03-23,0.117013781928338,114211,2982410
B3,2009-03-30,0.0921355491987927,118597,13477712
B3,2009-04-06,0.0824140614577455,71190,7460219
B3,2009-04-13,0.113695626919291,16000,5976741
B3,2009-04-20,0.075204944285558,46136,5903273
B3,2009-04-27,0.11567287983562,582730,16927383
B3,2009-05-04,0.0831472490163058,21384,5487180
B3,2009-05-11,0.0960734714416838,34817,8196965
B3,2009-05-18,0.0907461276291489,57301,6348381
B3,2009-05-25,0.10323723707116,16991,7263311
B3,2009-06-01,0.0719985364997651,134733,14047774
B3,2009-06-08,0.117939863946847,61467,4631436
B3,2009-06-15,0.102969309943728,54315,6736335
B3,2009-06-22,0.104292914892642,55466,5593948
B3,2009-06-29,0.120597249203011,189460,13771604
B3,2009-07-06,0.0806644730212373,94436,5178897
B3,2009-07-13,0.130418697639827,66052,4334263
B3,2009-07-20,0.119171163461139,89587,2295984
B3,2009-07-27,0.10849925360672,148066,10746125
B3,2009-08-03,0.0657400116893032,113265,6261954
B3,2009-08-10,0.0809544440803107,103059,5351002
B3,2009-08-17,0.127713673871671,74105,3297058
B3,2009-08-24,0.0775211900155294,77298,3389163
